id;country;raised;raised_tsp;allocated;allocated_tsp;stages;fixed;wait time;init_priority;priority;client;family;family action;subfamily;subfamily action;team;analyst;action;action status;duration;duration_outlier;similar;inheritance elapsed time;status;escalate;outlier;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
175;San Marino;2021-04-24 09:57:25+00:00;1619258245;2021-04-24 09:57:25+00:00;1619258245.0;[1619258245, 1619258287.6, 1619258728.0, 1619258824.6, 1619258998.0];2021-04-24 10:09:58+00:00;0.0;4;4;Client_2;I;zvnw;I_3;'G''79''bf''0';L1;Analyst_5;['G', '79', 'bf', '0'];Distance LESS 3;12.55;12.55;---;--;Closed;False;False;True;True;True;True;True;True;93.95.210.182;778;212.56.252.19;61728
176;Serbia;2021-05-02 22:26:56+00:00;1619994416;2021-05-02 22:26:56+00:00;1619994416.0;[1619994416, 1619994662.0, 1619994953.6, 1619995033.3999999];2021-05-02 22:37:13.400000+00:00;0.0;1;1;Client_2;J;jIt;J_2;'P''f3''y';L1;Analyst_7;['P', 'f3', 'y'];Distance LESS 3;10.29;10.29;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
177;Mauritius;2021-05-03 15:06:19+00:00;1620054379;2021-05-03 15:06:19+00:00;1620054379.0;[1620054379, 1620054498.4, 1620054788.2, 1620054949.0, 1620055285.6, 1620055367.1999998];2021-05-03 15:22:47.200000+00:00;0.0;2;2;Client_1;B;jWUxt;B_5;'P''5''82''22''y';L1;Analyst_2;['P', '5', '82', '22', 'y'];Distance LESS 3;16.47;16.47;---;--;Closed;False;False;True;True;True;False;False;True;---;---;---;---
178;Slovenia;2021-05-04 11:02:13+00:00;1620126133;2021-05-04 11:02:13+00:00;1620126133.0;[1620126133, 1620126322.0, 1620126499.6, 1620127049.1999998, 1620127301.1999998, 1620127397.7999997];2021-05-04 11:23:17.800000+00:00;0.0;2;2;Client_2;B;jWUxt;B_2;'P''5''f9''f8''y';L1;Analyst_6;['P', '5', 'f9', 'f8', 'y'];Distance LESS 3;21.08;21.08;---;--;Closed;False;False;True;True;True;False;False;True;---;---;---;---
179;Barbados;2021-05-04 12:25:03+00:00;1620131103;2021-05-04 12:25:03+00:00;1620131103.0;[1620131103, 1620131241.6, 1620131778.0, 1620132184.8, 1620132349.8, 1620132653.3999999, 1620132742.1999998];2021-05-04 12:52:22.200000+00:00;0.0;2;2;Client_1;B;jWUxt;B_4;'P''e5''f9''f8''y';L1;Analyst_2;['P', 'e5', 'f9', 'f8', '7b', 'y'];Distance LESS 3;27.32;27.32;---;--;Closed;False;False;True;True;True;False;False;True;---;---;---;---
180;Canada;2021-05-05 08:41:05+00:00;1620204065;2021-05-05 08:41:05+00:00;1620204065.0;[1620204065, 1620204117.2, 1620204178.4, 1620204218.0, 1620204398.6];2021-05-05 08:46:38.600000+00:00;0.0;4;4;Client_2;I;zvnw;I_5;'G''bf''bf''0';L1;Analyst_5;['G', 'bf', 'bf', '0'];Distance LESS 3;5.56;5.56;---;--;Closed;False;False;True;True;True;True;True;True;192.227.159.179;586;101.78.13.145;54665
181;Haiti;2021-05-07 16:37:23+00:00;1620405443;2021-05-07 16:37:23+00:00;1620405443.0;[1620405443, 1620405626.0, 1620405801.8, 1620405891.8, 1620405971.6];2021-05-07 16:46:11.600000+00:00;0.0;3;3;Client_2;C;j7sw;C_6;'P''77''d4''0';L1;Analyst_7;['P', '77', 'd4', '0'];Distance LESS 3;8.81;8.81;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
182;Jamaica;2021-05-11 21:21:25+00:00;1620768085;2021-05-11 21:21:25+00:00;1620768085.0;[1620768085, 1620768134.2, 1620768266.2, 1620768761.8, 1620769060.0, 1620769145.2];2021-05-11 21:39:05.200000+00:00;0.0;1;1;Client_1;A;zadnt;A_1;'G''9f''28''38''y';L1;Analyst_7;['G', '9f', '28', '38', 'y'];Distance LESS 3;17.67;17.67;---;--;Closed;False;False;True;True;False;True;True;True;---;---;---;---
183;Kosovo;2021-05-14 07:33:44+00:00;1620977624;2021-05-14 07:33:44+00:00;1620977624.0;[1620977624, 1620977707.4, 1620977772.8000002, 1620977835.2000003, 1620977984.0000002];2021-05-14 07:39:44+00:00;0.0;4;4;Client_1;I;zvnw;I_2;'G''bf''bf''0';L1;Analyst_4;['G', 'bf', 'bf', '0'];Distance LESS 3;6.0;6.0;---;--;Closed;False;False;True;True;True;True;True;True;178.132.216.66;40951;80.78.23.14;62624
184;Guinea;2021-05-16 19:32:17+00:00;1621193537;2021-05-16 19:32:17+00:00;1621193537.0;[1621193537, 1621193642.0, 1621193789.0, 1621193891.6, 1621193991.8];2021-05-16 19:39:51.800000+00:00;0.0;4;4;Client_1;D;j8vw;D_6;'P''f5''73''0';L1;Analyst_7;['P', 'f5', '73', '0'];Distance LESS 3;7.58;7.58;---;--;Closed;False;False;True;True;True;True;True;False;80.78.23.188;1021;46.36.197.140;59453
185;Sweden;2021-05-17 13:29:47+00:00;1621258187;2021-05-17 13:29:47+00:00;1621258187.0;[1621258187, 1621258429.4, 1621258815.8000002, 1621259577.2000003, 1621259883.8000002, 1621259936.0000002];2021-05-17 13:58:56+00:00;0.0;2;2;Client_2;B;jWUxt;B_3;'P''e5''f9''f8''y';L1;Analyst_6;['P', 'e5', 'f9', 'f8', 'y'];Distance LESS 3;29.15;29.15;---;--;Closed;False;False;True;True;True;False;False;True;---;---;---;---
186;Solomon Islands;2021-05-18 20:38:43+00:00;1621370323;2021-05-18 20:38:43+00:00;1621370323.0;[1621370323, 1621370474.2, 1621370661.4, 1621370812.0, 1621370866.0];2021-05-18 20:47:46+00:00;0.0;1;1;Client_2;J;jIt;J_1;'P''96''y';L1;Analyst_8;['P', '96', 'e4', 'y'];Distance LESS 3;9.05;9.05;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
187;Bolivia;2021-06-01 04:19:24+00:00;1622521164;2021-06-01 04:19:24+00:00;1622521164.0;[1622521164, 1622521358.7, 1622521546.8, 1622521727.6399999];2021-06-01 04:28:47.640000+00:00;0.0;2;2;Client_1;K;jLw;K_1;'P''8b''0';L1;Analyst_4;['P', 'd4', '0'];Distance LESS 3;8.54;9.394;---;--;Closed;False;True;False;True;True;False;True;False;---;---;---;---
188;Chad;2021-06-01 22:45:05+00:00;1622587505;2021-06-01 22:45:05+00:00;1622587505.0;[1622587505, 1622587569.2, 1622587735.4, 1622587955.6000001, 1622588342.6000001, 1622588544.2, 1622588619.2];2021-06-01 23:03:39.200000+00:00;0.0;1;1;Client_2;A;zadnt;A_1;'G''9f''28''38''y';L1;Analyst_1;['G', '9f', '5', '28', '38', 'y'];Distance LESS 3;18.57;18.57;---;--;Closed;False;False;True;True;False;True;True;True;---;---;---;---
189;Solomon Islands;2021-06-03 05:42:08+00:00;1622698928;2021-06-03 05:42:08+00:00;1622698928.0;[1622698928, 1622698984.4, 1622699376.8000002, 1622699438.6000001, 1622699529.2, 1622699627.0];2021-06-03 05:53:47+00:00;0.0;4;4;Client_2;I;zvnw;I_8;'G''fc''88''0';L1;Analyst_4;['G', '8a', 'fc', '88', '0'];Distance LESS 3;11.65;11.65;---;--;Closed;False;False;True;True;True;True;True;True;57.71.37.37;277;23.232.255.245;65174
190;Equatorial Guinea;2021-06-05 00:01:35+00:00;1622851295;2021-06-05 00:01:35+00:00;1622851295.0;[1622851295, 1622851467.2, 1622851722.2, 1622852076.2, 1622852177.0, 1622852226.8];2021-06-05 00:17:06.800000+00:00;0.0;2;2;Client_1;E;jAiDt;E_4;'P''b4''20''18''y';L1;Analyst_3;['P', 'b4', '20', '18', 'y'];Distance LESS 3;15.53;15.53;---;--;Closed;False;False;False;False;False;False;False;False;197.214.75.125;859;81.52.174.51;56537
191;Slovenia;2021-06-05 01:09:49+00:00;1622855389;2021-06-05 01:09:49+00:00;1622855389.0;[1622855389, 1622855570.2, 1622855790.4, 1622856034.6000001, 1622856167.2];2021-06-05 01:22:47.200000+00:00;0.0;4;4;Client_1;D;j8vw;D_3;'P''5a''88''0';L1;Analyst_4;['P', '5a', '88', '0'];Distance LESS 3;12.97;12.97;---;--;Closed;False;False;True;True;True;True;True;False;195.47.213.75;1363;199.38.197.79;58467
192;Monaco;2021-06-07 23:34:01+00:00;1623108841;2021-06-07 23:34:01+00:00;1623108841.0;[1623108841, 1623109018.0, 1623109214.2, 1623109319.8];2021-06-07 23:41:59.800000+00:00;0.0;2;2;Client_2;K;jLw;K_2;'P''8b''0';L1;Analyst_7;['P', '8b', '0'];Distance LESS 3;7.98;7.98;---;--;Closed;False;False;False;True;True;False;True;False;---;---;---;---
193;Canada;2021-06-08 07:47:25+00:00;1623138445;2021-06-08 08:00:00+00:00;1623139200.0;[1623139200.0, 1623139485.0, 1623139681.8, 1623140336.3999999, 1623140564.3999999, 1623140636.9999998];2021-06-08 08:23:57+00:00;12.583333333333334;2;2;Client_1;B;jWUxt;B_2;'P''5''f9''f8''y';L1;Analyst_5;['P', '5', 'f9', 'f8', 'y'];Distance LESS 3;23.95;23.95;---;--;Closed;False;False;True;True;True;False;False;True;---;---;---;---
194;Taiwan;2021-06-08 15:52:09+00:00;1623167529;2021-06-08 16:00:00+00:00;1623168000.0;[1623168000.0, 1623168148.2, 1623168304.8, 1623168565.2, 1623168649.8];2021-06-08 16:10:49.800000+00:00;7.85;1;1;Client_1;G;j8Ct;G_2;'P''57''aa''y';L1;Analyst_1;['P', '57', 'aa', 'y'];Distance LESS 3;10.83;10.83;---;--;Closed;False;False;False;True;True;True;True;False;---;---;---;---
195;Oman;2021-06-10 04:11:38+00:00;1623298298;2021-06-10 04:11:38+00:00;1623298298.0;[1623298298, 1623298496.0, 1623298674.2, 1623298935.8, 1623299112.2, 1623299169.2];2021-06-10 04:26:09.200000+00:00;0.0;2;2;Client_2;E;jAiDt;E_6;'P''a7''f7''96''y';L1;Analyst_9;['P', 'a7', 'f7', '96', 'y'];Distance LESS 3;14.52;14.52;---;--;Closed;False;False;False;False;False;False;False;False;209.58.12.128;40618;5.104.81.166;59295
196;Turkmenistan;2021-06-11 22:06:10+00:00;1623449170;2021-06-11 22:06:10+00:00;1623449170.0;[1623449170, 1623449392.0, 1623449521.6, 1623449620.6, 1623449827.0];2021-06-11 22:17:07+00:00;0.0;4;4;Client_2;D;j8vw;D_6;'P''f5''73''0';L1;Analyst_7;['P', 'f5', '73', '0'];Distance LESS 3;10.95;10.95;---;--;Closed;False;False;True;True;True;True;True;False;195.191.231.71;365;217.113.82.28;49405
197;Azerbaijan;2021-06-12 12:56:10+00:00;1623502570;2021-06-12 12:56:10+00:00;1623502570.0;[1623502570, 1623502771.0, 1623503003.2, 1623503093.2, 1623503567.2, 1623503612.8];2021-06-12 13:13:32.800000+00:00;0.0;1;1;Client_1;H;jWudt;H_2;'P''32''5e''62''y';L1;Analyst_5;['P', '32', '5e', '62', 'y'];Distance LESS 3;17.38;17.38;---;--;Closed;False;False;True;False;True;True;False;True;---;---;---;---
198;Moldova;2021-06-13 10:47:42+00:00;1623581262;2021-06-13 10:47:42+00:00;1623581262.0;[1623581262, 1623581316.0, 1623581658.6, 1623582060.0, 1623582190.2];2021-06-13 11:03:10.200000+00:00;0.0;2;2;Client_1;L;zmAw;L_1;'G''6b''6f''0';L1;Analyst_6;['G', '6b', '6f', '0'];Distance LESS 3;15.47;15.47;---;--;Closed;False;False;True;True;True;False;False;True;---;---;---;---
199;Qatar;2021-06-13 22:45:53+00:00;1623624353;2021-06-13 22:45:53+00:00;1623624353.0;[1623624353, 1623624576.8, 1623624699.2, 1623624749.0];2021-06-13 22:52:29+00:00;0.0;1;1;Client_2;J;jIt;J_1;'P''96''y';L1;Analyst_7;['P', '96', 'y'];Distance LESS 3;6.6;6.6;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
200;Turkmenistan;2021-06-16 00:45:06+00:00;1623804306;2021-06-16 00:45:06+00:00;1623804306.0;[1623804306, 1623804432.72, 1623804599.7, 1623804682.2];2021-06-16 00:51:22.200000+00:00;0.0;1;1;Client_1;J;jIt;J_1;'P''96''y';L1;Analyst_9;['P', '96', 'y'];Distance LESS 3;5.7;6.27;---;--;Closed;False;True;False;False;False;False;False;False;---;---;---;---
201;Swaziland;2021-06-16 10:24:45+00:00;1623839085;2021-06-16 10:24:45+00:00;1623839085.0;[1623839085, 1623839128.2, 1623839419.2, 1623839483.4, 1623839646.6000001];2021-06-16 10:34:06.600000+00:00;0.0;4;4;Client_1;I;zvnw;I_1;'G''79''bf''0';L1;Analyst_6;['G', '79', 'bf', '0'];Distance LESS 3;9.36;9.36;---;--;Closed;False;False;True;True;True;True;True;True;196.28.7.238;12451;91.229.160.132;61090
202;Uganda;2021-06-18 07:22:37+00:00;1624000957;2021-06-18 07:22:37+00:00;1624000957.0;[1624000957, 1624001031.4, 1624001302.6000001, 1624001437.0000002, 1624001624.2000003];2021-06-18 07:33:44.200000+00:00;0.0;2;2;Client_2;F;zrxw;F_2;'G''bf''70''0';L1;Analyst_9;['G', 'bf', '70', '0'];Distance LESS 3;11.12;11.12;---;--;Closed;False;False;False;False;True;False;False;True;41.202.242.224;36106;91.213.31.64;60318
203;Bolivia;2021-06-19 07:36:00+00:00;1624088160;2021-06-19 07:36:00+00:00;1624088160.0;[1624088160, 1624088208.0, 1624088513.4, 1624088685.0, 1624088799.0];2021-06-19 07:46:39+00:00;0.0;2;2;Client_2;L;zmAw;L_1;'G''6b''6f''0';L1;Analyst_3;['G', '6b', '6f', '0'];Distance LESS 3;10.65;10.65;---;--;Closed;False;False;True;True;True;False;False;True;---;---;---;---
204;Trinidad and Tobago;2021-06-19 10:26:06+00:00;1624098366;2021-06-19 10:26:06+00:00;1624098366.0;[1624098366, 1624098408.6, 1624098718.8, 1624099319.3999999, 1624099481.9999998];2021-06-19 10:44:42+00:00;0.0;2;2;Client_2;F;zrxw;F_1;'G''a0''96''0';L1;Analyst_5;['G', 'a0', '96', '0'];Distance LESS 3;18.6;18.6;---;--;Closed;False;False;False;False;True;False;False;True;179.0.197.198;28544;103.226.248.17;58313
205;Saint Vincent and the Grenadines;2021-06-20 23:15:14+00:00;1624230914;2021-06-20 23:15:14+00:00;1624230914.0;[1624230914, 1624231102.4, 1624231184.6000001, 1624231632.2, 1624231878.2, 1624231958.6000001];2021-06-20 23:32:38.600000+00:00;0.0;1;1;Client_1;H;jWudt;H_3;'P''1a''80''62''y';L1;Analyst_7;['P', '1a', '80', '62', 'y'];Distance LESS 3;17.41;17.41;---;--;Closed;False;False;True;False;True;True;False;True;---;---;---;---
206;Iran;2021-06-23 07:10:38+00:00;1624432238;2021-06-23 07:10:38+00:00;1624432238.0;[1624432238, 1624432416.86, 1624432521.8, 1624432607.6];2021-06-23 07:16:47.600000+00:00;0.0;2;2;Client_1;K;jLw;K_1;'P''8b''0';L1;Analyst_4;['P', 'd4', '0'];Distance LESS 3;5.6;6.16;---;--;Closed;False;True;False;True;True;False;True;False;---;---;---;---
207;Ghana;2021-06-23 18:39:19+00:00;1624473559;2021-06-23 18:39:19+00:00;1624473559.0;[1624473559, 1624473683.2, 1624473769.0, 1624474421.8, 1624474709.8, 1624474787.8];2021-06-23 18:59:47.800000+00:00;0.0;1;1;Client_2;G;j8Ct;G_2;'P''57''aa''y';L1;Analyst_8;['P', '57', '85', 'aa', 'y'];Distance LESS 3;20.48;20.48;---;--;Closed;False;False;False;True;True;True;True;False;---;---;---;---
208;Turkey;2021-06-26 07:34:41+00:00;1624692881;2021-06-26 07:34:41+00:00;1624692881.0;[1624692881, 1624692981.8, 1624693402.3999999, 1624693569.8, 1624693670.6];2021-06-26 07:47:50.600000+00:00;0.0;2;2;Client_2;F;zrxw;F_2;'G''bf''70''0';L1;Analyst_4;['G', 'bf', '70', '0'];Distance LESS 3;13.16;13.16;---;--;Closed;False;False;False;False;True;False;False;True;195.234.165.118;517;80.78.18.235;62699
209;Antigua and Barbuda;2021-06-26 22:54:13+00:00;1624748053;2021-06-26 22:54:13+00:00;1624748053.0;[1624748053, 1624748219.2, 1624748449.0, 1624748593.0, 1624748726.8];2021-06-26 23:05:26.800000+00:00;0.0;3;3;Client_2;C;j7sw;C_1;'P''77''dc''0';L1;Analyst_8;['P', '77', 'dc', '0'];Distance LESS 3;11.23;11.23;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
210;Burundi;2021-07-01 05:25:01+00:00;1625117101;2021-07-01 05:25:01+00:00;1625117101.0;[1625117101, 1625117183.2, 1625117258.8, 1625117302.0, 1625117449.0];2021-07-01 05:30:49+00:00;0.0;4;4;Client_2;I;zvnw;I_5;'G''bf''bf''0';L1;Analyst_4;['G', 'bf', 'bf', '0'];Distance LESS 3;5.8;5.8;---;--;Closed;False;False;True;True;True;True;True;True;197.149.143.150;254;41.78.219.87;52599
211;Slovenia;2021-07-01 13:23:13+00:00;1625145793;2021-07-01 13:23:13+00:00;1625145793.0;[1625145793, 1625145988.6, 1625146180.0, 1625146632.4, 1625146804.6000001, 1625146851.4];2021-07-01 13:40:51.400000+00:00;0.0;1;1;Client_1;G;j8Ct;G_1;'P''19''aa''y';L1;Analyst_5;['P', '19', 'aa', '57', 'y'];Distance LESS 3;17.64;17.64;---;--;Closed;False;False;False;True;True;True;True;False;---;---;---;---
212;Sri Lanka;2021-07-01 17:37:10+00:00;1625161030;2021-07-01 17:37:10+00:00;1625161030.0;[1625161030, 1625161176.4, 1625161778.2, 1625162185.0, 1625162423.2, 1625162479.6000001];2021-07-01 18:01:19.600000+00:00;0.0;2;2;Client_2;B;jWUxt;B_4;'P''e5''f9''f8''y';L1;Analyst_7;['P', 'e5', 'f9', 'f8', 'y'];Distance LESS 3;24.16;24.16;---;--;Closed;False;False;True;True;True;False;False;True;---;---;---;---
213;Kuwait;2021-07-01 17:42:14+00:00;1625161334;2021-07-01 17:42:14+00:00;1625161334.0;[1625161334, 1625161533.98, 1625161942.52, 1625162061.32, 1625162244.1399999];2021-07-01 17:57:24.140000+00:00;0.0;3;3;Client_2;C;j7sw;C_5;'P''cc''d4''0';L1;Analyst_1;['P', 'cc', 'd4', '0'];Distance LESS 3;13.79;15.169;---;--;Closed;False;True;False;False;False;False;False;False;---;---;---;---
214;Luxembourg;2021-07-01 19:27:12+00:00;1625167632;2021-07-01 19:27:12+00:00;1625167632.0;[1625167632, 1625167684.8, 1625167791.6, 1625168184.6, 1625168579.3999999, 1625169035.3999999, 1625169139.1999998];2021-07-01 19:52:19.200000+00:00;0.0;1;1;Client_2;A;zadnt;A_1;'G''9f''28''38''y';L1;Analyst_8;['G', '9f', 'ed', '28', '38', 'y'];Distance LESS 3;25.12;25.12;---;--;Closed;False;False;True;True;False;True;True;True;---;---;---;---
215;Liechtenstein;2021-07-02 08:06:26+00:00;1625213186;2021-07-02 08:06:26+00:00;1625213186.0;[1625213186, 1625213246.0, 1625213300.6, 1625213723.6, 1625213832.1999998];2021-07-02 08:17:12.200000+00:00;0.0;2;2;Client_2;F;zrxw;F_4;'G''dd''96''0';L1;Analyst_6;['G', 'dd', '96', '0'];Distance LESS 3;10.77;10.77;---;--;Closed;False;False;False;False;True;False;False;True;91.207.130.66;14410;91.240.69.33;60452
216;Bulgaria;2021-07-02 22:16:11+00:00;1625264171;2021-07-02 22:16:11+00:00;1625264171.0;[1625264171, 1625264405.6, 1625264732.0, 1625264802.8, 1625264914.3999999, 1625264970.8];2021-07-02 22:29:30.800000+00:00;0.0;2;2;Client_1;E;jAiDt;E_5;'P''2a''bd''18''y';L1;Analyst_7;['P', '2a', 'bd', '18', 'y'];Distance LESS 3;13.33;13.33;---;--;Closed;False;False;False;False;False;False;False;False;87.227.192.241;25973;197.159.16.234;64873
217;Andorra;2021-07-02 22:37:34+00:00;1625265454;2021-07-02 22:37:34+00:00;1625265454.0;[1625265454, 1625265621.4, 1625265855.4, 1625265996.4, 1625266180.6000001];2021-07-02 22:49:40.600000+00:00;0.0;3;3;Client_1;C;j7sw;C_3;'P''77''77''0';L1;Analyst_8;['P', '77', '77', '0'];Distance LESS 3;12.11;12.11;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
218;Yemen;2021-07-07 22:25:38+00:00;1625696738;2021-07-07 22:25:38+00:00;1625696738.0;[1625696738, 1625696953.4, 1625697121.4, 1625697540.2, 1625697616.4];2021-07-07 22:40:16.400000+00:00;0.0;1;1;Client_1;G;j8Ct;G_2;'P''57''aa''y';L1;Analyst_7;['P', '57', 'aa', 'y'];Distance LESS 3;14.64;14.64;---;--;Closed;False;False;False;True;True;True;True;False;---;---;---;---
219;Brazil;2021-07-10 08:06:55+00:00;1625904415;2021-07-10 08:06:55+00:00;1625904415.0;[1625904415, 1625904455.2, 1625904538.6000001, 1625904599.2, 1625904761.8];2021-07-10 08:12:41.800000+00:00;0.0;4;4;Client_1;I;zvnw;I_7;'G''bf''bf''0';L1;Analyst_6;['G', 'bf', 'bf', '0'];Distance LESS 3;5.78;5.78;---;--;Closed;False;False;True;True;True;True;True;True;216.194.135.92;8931;41.79.197.210;59173
220;Rwanda;2021-07-11 13:22:13+00:00;1626009733;2021-07-11 13:22:13+00:00;1626009733.0;[1626009733, 1626009994.6, 1626010797.3999999, 1626011534.1999998, 1626011754.3999999, 1626011830.6];2021-07-11 13:57:10.600000+00:00;0.0;2;2;Client_1;B;jWUxt;B_3;'P''e5''f9''f8''y';L1;Analyst_5;['P', 'e5', 'f9', 'f8', 'y'];Distance LESS 3;34.96;34.96;---;--;Closed;False;False;True;True;True;False;False;True;---;---;---;---
221;Vanuatu;2021-07-12 13:03:19+00:00;1626094999;2021-07-12 13:03:19+00:00;1626094999.0;[1626094999, 1626095248.6, 1626095877.3999999, 1626096459.3999999, 1626096617.8, 1626096683.8];2021-07-12 13:31:23.800000+00:00;0.0;2;2;Client_1;B;jWUxt;B_4;'P''e5''f9''f8''y';L1;Analyst_6;['P', 'e5', 'f9', 'f8', 'y'];Distance LESS 3;28.08;28.08;---;--;Closed;False;False;True;True;True;False;False;True;---;---;---;---
222;Iceland;2021-07-16 02:11:48+00:00;1626401508;2021-07-16 02:11:48+00:00;1626401508.0;[1626401508, 1626401772.0, 1626402035.4, 1626402356.4, 1626402451.2, 1626402499.8];2021-07-16 02:28:19.800000+00:00;0.0;2;2;Client_1;E;jAiDt;E_4;'P''b4''20''18''y';L1;Analyst_4;['P', 'b4', '20', '18', 'y'];Distance LESS 3;16.53;16.53;---;--;Closed;False;False;False;False;False;False;False;False;217.9.140.91;188;79.126.136.123;60049
223;Denmark;2021-07-19 19:03:37+00:00;1626721417;2021-07-19 19:03:37+00:00;1626721417.0;[1626721417, 1626721561.6, 1626721685.8, 1626721777.0];2021-07-19 19:09:37+00:00;0.0;1;1;Client_2;J;jIt;J_3;'P''e4''y';L1;Analyst_8;['P', 'e4', 'y'];Distance LESS 3;6.0;6.0;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
224;Rwanda;2021-07-20 11:40:49+00:00;1626781249;2021-07-20 11:40:49+00:00;1626781249.0;[1626781249, 1626781433.8, 1626782110.0, 1626782672.8, 1626782935.0, 1626783143.2, 1626783238.0];2021-07-20 12:13:58+00:00;0.0;2;2;Client_2;B;jWUxt;B_4;'P''e5''f9''f8''y';L1;Analyst_2;['P', 'e5', 'f9', 'f8', '7b', 'y'];Distance LESS 3;33.15;33.15;---;--;Closed;False;False;True;True;True;False;False;True;---;---;---;---
225;Cuba;2021-07-23 06:37:18+00:00;1627022238;2021-07-23 06:37:18+00:00;1627022238.0;[1627022238, 1627022294.4, 1627022783.4, 1627022824.8000002, 1627022909.4];2021-07-23 06:48:29.400000+00:00;0.0;4;4;Client_2;I;zvnw;I_1;'G''79''bf''0';L1;Analyst_4;['G', '79', 'bf', '0'];Distance LESS 3;11.19;11.19;---;--;Closed;False;False;True;True;True;True;True;True;169.158.201.154;24101;46.230.86.40;64810
226;Nicaragua;2021-08-03 15:51:02+00:00;1628005862;2021-08-03 16:00:00+00:00;1628006400.0;[1628006400.0, 1628006645.4, 1628006736.0, 1628006949.6, 1628006983.8];2021-08-03 16:09:43.800000+00:00;8.966666666666667;1;1;Client_1;G;j8Ct;G_2;'P''57''aa''y';L1;Analyst_7;['P', '57', 'aa', 'y'];Distance LESS 3;9.73;9.73;---;--;Closed;False;False;False;True;True;True;True;False;---;---;---;---
227;Cameroon;2021-08-04 16:31:47+00:00;1628094707;2021-08-04 16:31:47+00:00;1628094707.0;[1628094707, 1628094986.6, 1628095112.0, 1628095571.6, 1628095757.6, 1628095837.3999999];2021-08-04 16:50:37.400000+00:00;0.0;1;1;Client_1;G;j8Ct;G_2;'P''57''aa''y';L1;Analyst_8;['P', '57', '85', 'aa', 'y'];Distance LESS 3;18.84;18.84;---;--;Closed;False;False;False;True;True;True;True;False;---;---;---;---
228;Cambodia;2021-08-05 05:51:20+00:00;1628142680;2021-08-05 05:51:20+00:00;1628142680.0;[1628142680, 1628142865.46, 1628143091.18, 1628143266.74];2021-08-05 06:01:06.740000+00:00;0.0;2;2;Client_1;K;jLw;K_1;'P''8b''0';L1;Analyst_4;['P', 'd4', '0'];Distance LESS 3;8.89;9.779;---;--;Closed;False;True;False;True;True;False;True;False;---;---;---;---
229;Seychelles;2021-08-05 09:52:12+00:00;1628157132;2021-08-05 09:52:12+00:00;1628157132.0;[1628157132, 1628157367.8, 1628157469.2, 1628157937.8, 1628158006.8];2021-08-05 10:06:46.800000+00:00;0.0;1;1;Client_1;G;j8Ct;G_2;'P''57''aa''y';L1;Analyst_5;['P', '57', 'aa', 'y'];Distance LESS 3;14.58;14.58;---;--;Closed;False;False;False;True;True;True;True;False;---;---;---;---
230;Germany;2021-08-05 18:31:39+00:00;1628188299;2021-08-05 18:31:39+00:00;1628188299.0;[1628188299, 1628188351.2, 1628188520.4, 1628188791.0, 1628189257.8, 1628189526.6, 1628189574.0];2021-08-05 18:52:54+00:00;0.0;1;1;Client_1;A;zadnt;A_1;'G''9f''28''38''y';L1;Analyst_1;['G', '9f', '5', '28', '38', 'y'];Distance LESS 3;21.25;21.25;---;--;Closed;False;False;True;True;False;True;True;True;---;---;---;---
231;Andorra;2021-08-06 02:32:27+00:00;1628217147;2021-08-06 02:32:27+00:00;1628217147.0;[1628217147, 1628217347.4, 1628217540.0, 1628217939.6, 1628218105.1999998, 1628218189.7999997];2021-08-06 02:49:49.800000+00:00;0.0;2;2;Client_2;E;jAiDt;E_1;'P''58''f7''ed''y';L1;Analyst_9;['P', '58', 'f7', 'ed', 'y'];Distance LESS 3;17.38;17.38;---;--;Closed;False;False;False;False;False;False;False;False;155.254.250.138;21483;103.9.230.72;54076
232;Brunei;2021-08-11 06:23:31+00:00;1628663011;2021-08-11 06:23:31+00:00;1628663011.0;[1628663011, 1628663246.8, 1628663695.6, 1628663813.1999998];2021-08-11 06:36:53.200000+00:00;0.0;2;2;Client_1;K;jLw;K_2;'P''8b''0';L1;Analyst_4;['P', '8b', '0'];Distance LESS 3;13.37;13.37;---;--;Closed;False;False;False;True;True;False;True;False;---;---;---;---
233;Belgium;2021-08-17 06:41:16+00:00;1629182476;2021-08-17 06:41:16+00:00;1629182476.0;[1629182476, 1629182615.8, 1629183026.2, 1629183101.8];2021-08-17 06:51:41.800000+00:00;0.0;2;2;Client_1;K;jLw;K_1;'P''8b''0';L1;Analyst_9;['P', '8b', '0'];Distance LESS 3;10.43;10.43;---;--;Closed;False;False;False;True;True;False;True;False;---;---;---;---
